"fips_county","year","population","state_code","county_name"
"01067",2004,16692,"AL","Henry County"
"01067",2005,16752,"AL","Henry County"
"01067",2006,16953,"AL","Henry County"
"01067",2007,17108,"AL","Henry County"
"01067",2008,17129,"AL","Henry County"
"01067",2009,17243,"AL","Henry County"
"01067",2010,17296,"AL","Henry County"
"01067",2011,17377,"AL","Henry County"
"01067",2012,17153,"AL","Henry County"
"01067",2013,17129,"AL","Henry County"
"01067",2014,17079,"AL","Henry County"
"01067",2015,17101,"AL","Henry County"
"01067",2016,17072,"AL","Henry County"
"01067",2017,17115,"AL","Henry County"
"01067",2018,17173,"AL","Henry County"
"01067",2019,17205,"AL","Henry County"
"01069",2000,88943,"AL","Houston County"
"01069",2001,89490,"AL","Houston County"
"01069",2002,89940,"AL","Houston County"
"01069",2003,91321,"AL","Houston County"
"01069",2004,92593,"AL","Houston County"
"01069",2005,93903,"AL","Houston County"
"01069",2006,95846,"AL","Houston County"
"01069",2007,97727,"AL","Houston County"
"01069",2008,99183,"AL","Houston County"
"01069",2009,100500,"AL","Houston County"
"01069",2010,101798,"AL","Houston County"
"01069",2011,102488,"AL","Houston County"
"01069",2012,103371,"AL","Houston County"
"01069",2013,103643,"AL","Houston County"
"01069",2014,104158,"AL","Houston County"
"01069",2015,104260,"AL","Houston County"
"01069",2016,104218,"AL","Houston County"
"01069",2017,104378,"AL","Houston County"
"01069",2018,104770,"AL","Houston County"
"01069",2019,105882,"AL","Houston County"
"01071",2000,53979,"AL","Jackson County"
"01071",2001,53997,"AL","Jackson County"
"01071",2002,53758,"AL","Jackson County"
"01071",2003,53711,"AL","Jackson County"
"01071",2004,53525,"AL","Jackson County"
"01071",2005,53332,"AL","Jackson County"
"01071",2006,53483,"AL","Jackson County"
"01071",2007,53333,"AL","Jackson County"
"01071",2008,53525,"AL","Jackson County"
"01071",2009,53461,"AL","Jackson County"
"01071",2010,53184,"AL","Jackson County"
"01071",2011,53214,"AL","Jackson County"
"01071",2012,53079,"AL","Jackson County"
"01071",2013,52957,"AL","Jackson County"
"01071",2014,52562,"AL","Jackson County"
"01071",2015,52195,"AL","Jackson County"
"01071",2016,51988,"AL","Jackson County"
"01071",2017,51828,"AL","Jackson County"
"01071",2018,51621,"AL","Jackson County"
"01071",2019,51626,"AL","Jackson County"
"01073",2000,662033,"AL","Jefferson County"
"01073",2001,660197,"AL","Jefferson County"
"01073",2002,657518,"AL","Jefferson County"
"01073",2003,657513,"AL","Jefferson County"
"01073",2004,656023,"AL","Jefferson County"
"01073",2005,654919,"AL","Jefferson County"
"01073",2006,655893,"AL","Jefferson County"
"01073",2007,655163,"AL","Jefferson County"
"01073",2008,656510,"AL","Jefferson County"
"01073",2009,658441,"AL","Jefferson County"
"01073",2010,658215,"AL","Jefferson County"
"01073",2011,658109,"AL","Jefferson County"
"01073",2012,658061,"AL","Jefferson County"
"01073",2013,659265,"AL","Jefferson County"
"01073",2014,659972,"AL","Jefferson County"
"01073",2015,660455,"AL","Jefferson County"
"01073",2016,660343,"AL","Jefferson County"
"01073",2017,659599,"AL","Jefferson County"
"01073",2018,659429,"AL","Jefferson County"
"01073",2019,658573,"AL","Jefferson County"
"01075",2000,15923,"AL","Lamar County"
"01075",2001,15632,"AL","Lamar County"
"01075",2002,15446,"AL","Lamar County"
"01075",2003,15258,"AL","Lamar County"
"01075",2004,15075,"AL","Lamar County"
"01075",2005,15009,"AL","Lamar County"
"01075",2006,14816,"AL","Lamar County"
"01075",2007,14901,"AL","Lamar County"
"01075",2008,14799,"AL","Lamar County"
"01075",2009,14689,"AL","Lamar County"
"01075",2010,14496,"AL","Lamar County"
"01075",2011,14291,"AL","Lamar County"
"01075",2012,14248,"AL","Lamar County"
"01075",2013,14212,"AL","Lamar County"
"01075",2014,14067,"AL","Lamar County"
"01075",2015,13927,"AL","Lamar County"
"01075",2016,13928,"AL","Lamar County"
"01075",2017,13882,"AL","Lamar County"
"01075",2018,13882,"AL","Lamar County"
"01075",2019,13805,"AL","Lamar County"
"01077",2000,88039,"AL","Lauderdale County"
"01077",2001,87791,"AL","Lauderdale County"
"01077",2002,87627,"AL","Lauderdale County"
"01077",2003,88103,"AL","Lauderdale County"
"01077",2004,88732,"AL","Lauderdale County"
"01077",2005,89358,"AL","Lauderdale County"
"01077",2006,90294,"AL","Lauderdale County"
"01077",2007,91107,"AL","Lauderdale County"
"01077",2008,92202,"AL","Lauderdale County"
"01077",2009,92526,"AL","Lauderdale County"
"01077",2010,92737,"AL","Lauderdale County"
"01077",2011,92607,"AL","Lauderdale County"
"01077",2012,92662,"AL","Lauderdale County"
"01077",2013,92701,"AL","Lauderdale County"
"01077",2014,93000,"AL","Lauderdale County"
"01077",2015,92459,"AL","Lauderdale County"
"01077",2016,92425,"AL","Lauderdale County"
"01077",2017,92564,"AL","Lauderdale County"
"01077",2018,92604,"AL","Lauderdale County"
"01077",2019,92729,"AL","Lauderdale County"
"01079",2000,34874,"AL","Lawrence County"
"01079",2001,34870,"AL","Lawrence County"
"01079",2002,34698,"AL","Lawrence County"
"01079",2003,34488,"AL","Lawrence County"
"01079",2004,34318,"AL","Lawrence County"
"01079",2005,34435,"AL","Lawrence County"
"01079",2006,34028,"AL","Lawrence County"
"01079",2007,34293,"AL","Lawrence County"
"01079",2008,34196,"AL","Lawrence County"
"01079",2009,34315,"AL","Lawrence County"
"01079",2010,34342,"AL","Lawrence County"
"01079",2011,34051,"AL","Lawrence County"
"01079",2012,33806,"AL","Lawrence County"
"01079",2013,33575,"AL","Lawrence County"
"01079",2014,33444,"AL","Lawrence County"
"01079",2015,33135,"AL","Lawrence County"
"01079",2016,33227,"AL","Lawrence County"
"01079",2017,33063,"AL","Lawrence County"
"01079",2018,32941,"AL","Lawrence County"
"01079",2019,32924,"AL","Lawrence County"
"01081",2000,115430,"AL","Lee County"
"01081",2001,116819,"AL","Lee County"
"01081",2002,118392,"AL","Lee County"
"01081",2003,120071,"AL","Lee County"
"01081",2004,122274,"AL","Lee County"
"01081",2005,126133,"AL","Lee County"
"01081",2006,129247,"AL","Lee County"
"01081",2007,131934,"AL","Lee County"
"01081",2008,134524,"AL","Lee County"
"01081",2009,138566,"AL","Lee County"
"01081",2010,140794,"AL","Lee County"
"01081",2011,144130,"AL","Lee County"
"01081",2012,148567,"AL","Lee County"
"01081",2013,151809,"AL","Lee County"
"01081",2014,154511,"AL","Lee County"
"01081",2015,156954,"AL","Lee County"
"01081",2016,159168,"AL","Lee County"
"01081",2017,161440,"AL","Lee County"
"01081",2018,163656,"AL","Lee County"
"01081",2019,164542,"AL","Lee County"
"01083",2000,65966,"AL","Limestone County"
"01083",2001,66936,"AL","Limestone County"
"01083",2002,67677,"AL","Limestone County"
"01083",2003,68578,"AL","Limestone County"
"01083",2004,69593,"AL","Limestone County"
"01083",2005,71303,"AL","Limestone County"
"01083",2006,73651,"AL","Limestone County"
"01083",2007,76063,"AL","Limestone County"
"01083",2008,78835,"AL","Limestone County"
"01083",2009,81326,"AL","Limestone County"
"01083",2010,83181,"AL","Limestone County"
"01083",2011,85557,"AL","Limestone County"
"01083",2012,87326,"AL","Limestone County"
"01083",2013,88916,"AL","Limestone County"
"01083",2014,90599,"AL","Limestone County"
"01083",2015,91565,"AL","Limestone County"
"01083",2016,92847,"AL","Limestone County"
"01083",2017,94130,"AL","Limestone County"
"01083",2018,96177,"AL","Limestone County"
"01083",2019,98915,"AL","Limestone County"
"01085",2000,13471,"AL","Lowndes County"
"01085",2001,13329,"AL","Lowndes County"
"01085",2002,13231,"AL","Lowndes County"
"01085",2003,12996,"AL","Lowndes County"
"01085",2004,12623,"AL","Lowndes County"
"01085",2005,12397,"AL","Lowndes County"
"01085",2006,12124,"AL","Lowndes County"
"01085",2007,11973,"AL","Lowndes County"
"01085",2008,11813,"AL","Lowndes County"
"01085",2009,11486,"AL","Lowndes County"
"01085",2010,11289,"AL","Lowndes County"
"01085",2011,11140,"AL","Lowndes County"
"01085",2012,10851,"AL","Lowndes County"
"01085",2013,10661,"AL","Lowndes County"
"01085",2014,10494,"AL","Lowndes County"
"01085",2015,10350,"AL","Lowndes County"
"01085",2016,10248,"AL","Lowndes County"
"01085",2017,10097,"AL","Lowndes County"
"01085",2018,9974,"AL","Lowndes County"
"01085",2019,9726,"AL","Lowndes County"
"01087",2000,24047,"AL","Macon County"
"01087",2001,23925,"AL","Macon County"
"01087",2002,23563,"AL","Macon County"
"01087",2003,23110,"AL","Macon County"
"01087",2004,22685,"AL","Macon County"
"01087",2005,22388,"AL","Macon County"
"01087",2006,22227,"AL","Macon County"
"01087",2007,21942,"AL","Macon County"
"01087",2008,21597,"AL","Macon County"
"01087",2009,21190,"AL","Macon County"
"01087",2010,21505,"AL","Macon County"
"01087",2011,21284,"AL","Macon County"
"01087",2012,20608,"AL","Macon County"
"01087",2013,20021,"AL","Macon County"
"01087",2014,19641,"AL","Macon County"
"01087",2015,19296,"AL","Macon County"
"01087",2016,19060,"AL","Macon County"
"01087",2017,18793,"AL","Macon County"
"01087",2018,18321,"AL","Macon County"
"01087",2019,18068,"AL","Macon County"
"01089",2000,278006,"AL","Madison County"
"01089",2001,281517,"AL","Madison County"
"01089",2002,286439,"AL","Madison County"
"01089",2003,291342,"AL","Madison County"
"01089",2004,295655,"AL","Madison County"
"01089",2005,301474,"AL","Madison County"
"01089",2006,309170,"AL","Madison County"
"01089",2007,315859,"AL","Madison County"
"01089",2008,323526,"AL","Madison County"
"01089",2009,330856,"AL","Madison County"
"01089",2010,336095,"AL","Madison County"
"01089",2011,339565,"AL","Madison County"
"01089",2012,342730,"AL","Madison County"
"01089",2013,346625,"AL","Madison County"
"01089",2014,349796,"AL","Madison County"
"01089",2015,352977,"AL","Madison County"
"01089",2016,356729,"AL","Madison County"
"01089",2017,361762,"AL","Madison County"
"01089",2018,367004,"AL","Madison County"
"01089",2019,372909,"AL","Madison County"
"01091",2000,22564,"AL","Marengo County"
"01091",2001,22203,"AL","Marengo County"
"01091",2002,22217,"AL","Marengo County"
"01091",2003,22025,"AL","Marengo County"
"01091",2004,21777,"AL","Marengo County"
"01091",2005,21569,"AL","Marengo County"
"01091",2006,21531,"AL","Marengo County"
"01091",2007,21475,"AL","Marengo County"
"01091",2008,21331,"AL","Marengo County"
"01091",2009,21170,"AL","Marengo County"
"01091",2010,20956,"AL","Marengo County"
"01091",2011,20661,"AL","Marengo County"
"01091",2012,20375,"AL","Marengo County"
"01091",2013,20119,"AL","Marengo County"
"01091",2014,19986,"AL","Marengo County"
"01091",2015,19766,"AL","Marengo County"
"01091",2016,19525,"AL","Marengo County"
"01091",2017,19396,"AL","Marengo County"
"01091",2018,19056,"AL","Marengo County"
"01091",2019,18863,"AL","Marengo County"
"01093",2000,31137,"AL","Marion County"
"01093",2001,30777,"AL","Marion County"
"01093",2002,30608,"AL","Marion County"
"01093",2003,30554,"AL","Marion County"
"01093",2004,30516,"AL","Marion County"
"01093",2005,30494,"AL","Marion County"
"01093",2006,30779,"AL","Marion County"
"01093",2007,30849,"AL","Marion County"
"01093",2008,30918,"AL","Marion County"
"01093",2009,30646,"AL","Marion County"
"01093",2010,30816,"AL","Marion County"
"01093",2011,30652,"AL","Marion County"
"01093",2012,30484,"AL","Marion County"
"01093",2013,30224,"AL","Marion County"
"01093",2014,30199,"AL","Marion County"
"01093",2015,30119,"AL","Marion County"
"01093",2016,29960,"AL","Marion County"
"01093",2017,29792,"AL","Marion County"
"01093",2018,29750,"AL","Marion County"
"01093",2019,29709,"AL","Marion County"
"01095",2000,82429,"AL","Marshall County"
"01095",2001,82477,"AL","Marshall County"
"01095",2002,83417,"AL","Marshall County"
"01095",2003,84348,"AL","Marshall County"
"01095",2004,85131,"AL","Marshall County"
"01095",2005,86516,"AL","Marshall County"
"01095",2006,88209,"AL","Marshall County"
"01095",2007,89605,"AL","Marshall County"
"01095",2008,91072,"AL","Marshall County"
"01095",2009,92213,"AL","Marshall County"
"01095",2010,93122,"AL","Marshall County"
"01095",2011,93895,"AL","Marshall County"
"01095",2012,94260,"AL","Marshall County"
"01095",2013,94356,"AL","Marshall County"
"01095",2014,94257,"AL","Marshall County"
"01095",2015,94585,"AL","Marshall County"
"01095",2016,95113,"AL","Marshall County"
"01095",2017,95572,"AL","Marshall County"
"01095",2018,96170,"AL","Marshall County"
"01095",2019,96774,"AL","Marshall County"
"01097",2000,400073,"AL","Mobile County"
"01097",2001,400129,"AL","Mobile County"
"01097",2002,398549,"AL","Mobile County"
"01097",2003,398082,"AL","Mobile County"
"01097",2004,397959,"AL","Mobile County"
"01097",2005,398942,"AL","Mobile County"
"01097",2006,402916,"AL","Mobile County"
"01097",2007,405715,"AL","Mobile County"
"01097",2008,409196,"AL","Mobile County"
"01097",2009,411994,"AL","Mobile County"
"01097",2010,413315,"AL","Mobile County"
"01097",2011,413068,"AL","Mobile County"
"01097",2012,413816,"AL","Mobile County"
"01097",2013,413918,"AL","Mobile County"
"01097",2014,414149,"AL","Mobile County"
"01097",2015,414462,"AL","Mobile County"
"01097",2016,414945,"AL","Mobile County"
"01097",2017,414045,"AL","Mobile County"
"01097",2018,413908,"AL","Mobile County"
"01097",2019,413210,"AL","Mobile County"
"01099",2000,24319,"AL","Monroe County"
"01099",2001,24120,"AL","Monroe County"
"01099",2002,24022,"AL","Monroe County"
"01099",2003,23853,"AL","Monroe County"
"01099",2004,23769,"AL","Monroe County"
"01099",2005,23683,"AL","Monroe County"
"01099",2006,23602,"AL","Monroe County"
"01099",2007,23437,"AL","Monroe County"
"01099",2008,23393,"AL","Monroe County"
"01099",2009,23218,"AL","Monroe County"
"01099",2010,23005,"AL","Monroe County"
"01099",2011,22796,"AL","Monroe County"
"01099",2012,22581,"AL","Monroe County"
"01099",2013,22170,"AL","Monroe County"
"01099",2014,21926,"AL","Monroe County"
"01099",2015,21717,"AL","Monroe County"
"01099",2016,21548,"AL","Monroe County"
"01099",2017,21290,"AL","Monroe County"
"01099",2018,21062,"AL","Monroe County"
"01099",2019,20733,"AL","Monroe County"
"01101",2000,223428,"AL","Montgomery County"
"01101",2001,223048,"AL","Montgomery County"
"01101",2002,223185,"AL","Montgomery County"
"01101",2003,222680,"AL","Montgomery County"
"01101",2004,223002,"AL","Montgomery County"
"01101",2005,223608,"AL","Montgomery County"
"01101",2006,227291,"AL","Montgomery County"
"01101",2007,227888,"AL","Montgomery County"
"01101",2008,227461,"AL","Montgomery County"
"01101",2009,227607,"AL","Montgomery County"
"01101",2010,229505,"AL","Montgomery County"
"01101",2011,229189,"AL","Montgomery County"
"01101",2012,228874,"AL","Montgomery County"
"01101",2013,228190,"AL","Montgomery County"
"01101",2014,227551,"AL","Montgomery County"
"01101",2015,227279,"AL","Montgomery County"
"01101",2016,227170,"AL","Montgomery County"
"01101",2017,227265,"AL","Montgomery County"
"01101",2018,226504,"AL","Montgomery County"
"01101",2019,226486,"AL","Montgomery County"
"01103",2000,111221,"AL","Morgan County"
"01103",2001,111682,"AL","Morgan County"
"01103",2002,111766,"AL","Morgan County"
"01103",2003,112898,"AL","Morgan County"
"01103",2004,113006,"AL","Morgan County"
"01103",2005,113964,"AL","Morgan County"
"01103",2006,115491,"AL","Morgan County"
"01103",2007,116397,"AL","Morgan County"
"01103",2008,117694,"AL","Morgan County"
"01103",2009,118954,"AL","Morgan County"
"01103",2010,119608,"AL","Morgan County"
"01103",2011,120024,"AL","Morgan County"
"01103",2012,120102,"AL","Morgan County"
"01103",2013,119571,"AL","Morgan County"
"01103",2014,119444,"AL","Morgan County"
"01103",2015,119257,"AL","Morgan County"
"01103",2016,119006,"AL","Morgan County"
"01103",2017,118918,"AL","Morgan County"
"01103",2018,119203,"AL","Morgan County"
"01103",2019,119679,"AL","Morgan County"
"01105",2000,11809,"AL","Perry County"
"01105",2001,11645,"AL","Perry County"
"01105",2002,11549,"AL","Perry County"
"01105",2003,11301,"AL","Perry County"
"01105",2004,11153,"AL","Perry County"
"01105",2005,10881,"AL","Perry County"
"01105",2006,10677,"AL","Perry County"
"01105",2007,10774,"AL","Perry County"
"01105",2008,10722,"AL","Perry County"
"01105",2009,10690,"AL","Perry County"
"01105",2010,10563,"AL","Perry County"
"01105",2011,10450,"AL","Perry County"
"01105",2012,10163,"AL","Perry County"
"01105",2013,9999,"AL","Perry County"
"01105",2014,9801,"AL","Perry County"
"01105",2015,9640,"AL","Perry County"
"01105",2016,9532,"AL","Perry County"
"01105",2017,9302,"AL","Perry County"
"01105",2018,9070,"AL","Perry County"
"01105",2019,8923,"AL","Perry County"
"01107",2000,20881,"AL","Pickens County"
"01107",2001,20873,"AL","Pickens County"
"01107",2002,20835,"AL","Pickens County"
"01107",2003,20527,"AL","Pickens County"
"01107",2004,20380,"AL","Pickens County"
"01107",2005,20192,"AL","Pickens County"
"01107",2006,20128,"AL","Pickens County"
"01107",2007,19989,"AL","Pickens County"
"01107",2008,19951,"AL","Pickens County"
"01107",2009,19814,"AL","Pickens County"
"01107",2010,19749,"AL","Pickens County"
"01107",2011,19354,"AL","Pickens County"
"01107",2012,19309,"AL","Pickens County"
"01107",2013,19300,"AL","Pickens County"
"01107",2014,20272,"AL","Pickens County"
"01107",2015,20776,"AL","Pickens County"
"01107",2016,20325,"AL","Pickens County"
"01107",2017,20204,"AL","Pickens County"
"01107",2018,19980,"AL","Pickens County"
"01107",2019,19930,"AL","Pickens County"
"01109",2000,29748,"AL","Pike County"
"01109",2001,29844,"AL","Pike County"
"01109",2002,29695,"AL","Pike County"
"01109",2003,30050,"AL","Pike County"
"01109",2004,30593,"AL","Pike County"
"01109",2005,30772,"AL","Pike County"
"01109",2006,31309,"AL","Pike County"
"01109",2007,31761,"AL","Pike County"
"01109",2008,32149,"AL","Pike County"
"01109",2009,32560,"AL","Pike County"
"01109",2010,32970,"AL","Pike County"
"01109",2011,33025,"AL","Pike County"
"01109",2012,33215,"AL","Pike County"
"01109",2013,33715,"AL","Pike County"
"01109",2014,33199,"AL","Pike County"
"01109",2015,33496,"AL","Pike County"
"01109",2016,33464,"AL","Pike County"
"01109",2017,33349,"AL","Pike County"
"01109",2018,33242,"AL","Pike County"
"01109",2019,33114,"AL","Pike County"
"01111",2000,22377,"AL","Randolph County"
"01111",2001,22465,"AL","Randolph County"
"01111",2002,22464,"AL","Randolph County"
"01111",2003,22359,"AL","Randolph County"
